segment_id_beg,segment_id_end,longitude,latitude,h_te_best_fit,h_te_uncertainty,h_canopy,h_canopy_uncertainty,track_id,beam,file_name
1899135,1899139,48.885223388671875,-19.459720611572266,2.3339536,0.019657549,7.781589,0.06615346,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899140,1899144,48.88512420654297,-19.458820343017578,8.564043,0.6357009,13.488889,0.18336496,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899145,1899149,48.88502883911133,-19.45792007446289,10.153668,0.6456357,13.885678,0.59268486,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899150,1899154,48.88493347167969,-19.457019805908203,8.281755,,15.005287,,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899155,1899159,48.88484191894531,-19.456119537353516,2.111286,0.013404458,13.409667,0.052895766,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899160,1899164,48.88474655151367,-19.45522117614746,5.408779,0.09103826,11.26784,0.10670311,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899165,1899169,48.8846549987793,-19.454320907592773,6.081453,0.049375463,9.230866,0.11768742,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899170,1899174,48.88455581665039,-19.453420639038086,17.192665,1.424839,12.257635,0.7867541,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899175,1899179,48.88446044921875,-19.4525203704834,23.0413,,14.378992,,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899180,1899184,48.88437271118164,-19.45162010192871,17.305565,0.24384455,16.541449,0.42860886,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899185,1899189,48.88427734375,-19.450719833374023,10.556885,0.21133956,16.74159,0.42473224,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899190,1899194,48.884185791015625,-19.44982147216797,4.839437,0.004541812,,,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899195,1899199,48.88409423828125,-19.44891929626465,4.611163,0.0035316406,,,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899200,1899204,48.88399887084961,-19.448020935058594,4.7596173,0.013696072,11.715361,0.035894744,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899205,1899209,48.88390350341797,-19.447120666503906,4.669924,0.018893803,8.227348,0.037249453,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899210,1899214,48.883811950683594,-19.44622039794922,5.819541,0.062077735,7.8829947,0.11331612,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
