,segment_id_beg,segment_id_end,longitude,latitude,h_te_best_fit,h_te_uncertainty,h_canopy,h_canopy_uncertainty,track_id,beam,file_name
8978,1903300,1903304,48.872066497802734,-18.70381736755371,255.39519,5.588223,9.759262,3.3054755,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
8979,1903305,1903309,48.87196350097656,-18.702919006347656,255.55528,5.074261,5.230072,3.3281424,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
8980,1903310,1903314,48.87186813354492,-18.70201873779297,240.10625,3.3981242,5.2770844,2.9802983,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
8981,1903315,1903319,48.87176513671875,-18.70111846923828,227.02325,3.4032674,5.88916,3.1180997,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
8982,1903320,1903324,48.87166595458984,-18.700220108032227,207.00334,3.983944,10.26503,3.822664,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
8983,1903325,1903329,48.87156295776367,-18.69931983947754,197.50624,6.5891247,8.354263,3.2233078,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
8984,1903330,1903334,48.87146759033203,-18.69841957092285,178.78477,4.7908063,8.107391,2.9687333,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
8985,1903335,1903339,48.871368408203125,-18.6975212097168,161.98662,5.0965414,9.87056,3.6139665,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
8986,1903340,1903344,48.87127304077149,-18.69662094116211,149.70995,7.0303926,12.235565,3.262277,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
8987,1903345,1903349,48.87116622924805,-18.69572257995605,151.1166,8.533875,16.093765,4.4856606,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
8988,1903350,1903354,48.871055603027344,-18.694822311401367,182.05205,15.322904,15.565033,5.151822,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
8989,1903355,1903359,48.87094497680664,-18.693925857543945,199.42453,8.105645,18.890732,5.4536185,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
8990,1903360,1903364,48.8708381652832,-18.693025588989254,212.39081,6.924412,12.480194,5.130584,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
8991,1903365,1903369,48.8707275390625,-18.692127227783203,239.66586,5.54094,9.849411,3.6447341,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
8992,1903370,1903374,48.87062072753906,-18.69122886657715,254.71404,12.30364,10.391815,3.8674393,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
8993,1903375,1903379,48.87052536010742,-18.69032859802246,219.88486,6.1103344,7.4005127,3.7929728,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
8994,1903380,1903384,48.87042617797852,-18.689428329467773,204.7379,7.8609138,8.488098,2.992989,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
8995,1903385,1903389,48.87033081054688,-18.68852996826172,187.7257,6.110693,8.859192,4.5915475,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
8996,1903390,1903394,48.8702392578125,-18.6876277923584,153.95503,3.994333,11.399002,2.574694,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
8997,1903395,1903399,48.870147705078125,-18.68672752380371,115.99778,4.902716,11.2369,3.0032365,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
8998,1903400,1903404,48.87004852294922,-18.685829162597656,101.685234,4.5578485,10.982307,1.864929,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
8999,1903405,1903409,48.86994552612305,-18.68492889404297,94.54915,3.5569081,10.00145,1.8999819,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9000,1903410,1903414,48.869850158691406,-18.68402862548828,86.461235,4.1334233,8.136993,1.3527129,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9001,1903415,1903419,48.869747161865234,-18.683130264282227,97.40159,4.123041,9.787407,2.357905,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9002,1903420,1903424,48.86963653564453,-18.68223190307617,131.40977,6.502771,11.39389,2.5427866,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9003,1903425,1903429,48.869537353515625,-18.681331634521484,106.73167,6.3321795,10.727409,2.5060253,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9004,1903430,1903434,48.86944580078125,-18.6804313659668,78.61583,2.1619015,8.540092,1.6469421,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9005,1903435,1903439,48.86935424804688,-18.67953109741211,56.41488,1.514744,11.35778,1.2816895,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9007,1903445,1903449,48.86915969848633,-18.67773056030273,36.00458,0.6330395,14.065132,0.6022349,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9008,1903450,1903454,48.86906814575195,-18.67683219909668,35.461353,0.6816262,14.98151,0.75128615,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9009,1903455,1903459,48.86897277832031,-18.675931930541992,29.54134,0.2659559,11.8018875,0.32454133,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9010,1903460,1903464,48.86885833740234,-18.675033569335938,71.03866,2.5487201,12.3699875,1.1406717,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9011,1903465,1903469,48.86875534057617,-18.67413330078125,70.09238,8.219672,13.520828,2.4872007,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9012,1903470,1903474,48.86866760253906,-18.67323303222656,29.397161,0.47676188,12.213448,0.6336358,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9013,1903475,1903479,48.86857223510742,-18.672332763671875,20.399656,1.4430664,13.384083,0.93385744,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9014,1903480,1903484,48.86848068237305,-18.671432495117188,22.867722,0.5111381,10.787851,0.5838065,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9015,1903485,1903489,48.86838912963867,-18.6705322265625,18.720058,0.19544812,4.0876465,0.27193654,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9016,1903490,1903494,48.86829376220703,-18.66963195800781,18.653164,0.12600991,7.2682896,0.17163183,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9017,1903495,1903499,48.868194580078125,-18.66873359680176,30.863314,2.1191764,8.618578,0.7623019,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9018,1903500,1903504,48.86810302734375,-18.66783332824707,18.009525,0.06402966,13.24333,0.14509563,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9020,1903510,1903514,48.8679084777832,-18.66603279113769,22.796572,0.3474443,12.242182,0.5919787,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9021,1903515,1903519,48.86782455444336,-18.665132522583008,13.358728,0.36262968,12.4100275,0.43903542,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9022,1903520,1903524,48.86772537231445,-18.66423225402832,13.618861,0.25620818,15.707107,0.46237484,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9024,1903530,1903534,48.86753082275391,-18.662433624267575,34.38723,2.4775374,6.312725,1.8772061,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9025,1903535,1903539,48.867435455322266,-18.66153335571289,46.99801,4.097897,12.199238,2.772603,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9026,1903540,1903544,48.86733627319336,-18.660633087158203,73.961975,3.0095978,13.332298,1.8147693,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9028,1903555,1903559,48.86704635620117,-18.657934188842773,117.98779,11.20613,16.887001,8.271499,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9029,1903560,1903564,48.866947174072266,-18.65703392028809,143.36012,7.683951,12.445618,6.234169,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9030,1903565,1903569,48.86684799194336,-18.6561336517334,172.18391,5.3200126,10.687027,3.166366,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9031,1903570,1903574,48.86675262451172,-18.655235290527344,197.30815,3.8434777,9.18158,3.3166265,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9032,1903575,1903579,48.86665725708008,-18.654335021972656,227.26462,13.7694025,12.863235,7.367798,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9033,1903580,1903584,48.86656188964844,-18.65343475341797,238.57175,11.903257,11.56395,4.4332714,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9034,1903585,1903589,48.86647033691406,-18.65253448486328,243.13033,14.278227,8.796509,4.898755,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9035,1903590,1903594,48.86638641357422,-18.65163230895996,230.01009,12.847002,7.3315735,3.7067316,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9036,1903595,1903599,48.86629867553711,-18.650732040405277,228.57486,18.872477,9.4783325,4.5262976,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9037,1903600,1903604,48.866207122802734,-18.649831771850582,217.18324,14.27264,12.718063,5.209578,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9038,1903605,1903609,48.86612319946289,-18.6489315032959,216.61194,9.858387,10.06041,3.9920118,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9039,1903610,1903614,48.86603546142578,-18.64803123474121,217.38489,7.7492194,6.3379364,3.519152,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9040,1903615,1903619,48.865943908691406,-18.647130966186523,220.48738,5.9622307,7.743103,4.3860545,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9041,1903620,1903624,48.8658561706543,-18.646228790283203,231.14247,8.275119,7.399658,4.717799,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9042,1903625,1903629,48.86576461791992,-18.64532852172852,229.85736,32.243515,11.005173,6.849875,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9043,1903630,1903634,48.86567687988281,-18.644428253173828,225.75996,10.7836075,6.912277,5.0452614,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9044,1903635,1903639,48.86559295654297,-18.64352798461914,222.13474,10.124486,7.7665863,4.182048,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9045,1903640,1903644,48.865509033203125,-18.64262580871582,215.90392,6.1831937,11.777222,4.335607,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9046,1903645,1903649,48.865421295166016,-18.641725540161133,229.66336,9.103024,9.649414,4.354829,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9047,1903650,1903654,48.86534881591797,-18.64082336425781,159.97256,4.6464033,14.266495,3.7310417,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9048,1903655,1903659,48.86527633666992,-18.63992118835449,117.73711,9.2650795,8.487343,1.8321521,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9049,1903660,1903664,48.86519241333008,-18.639020919799805,104.73752,2.4882162,6.5218353,1.2972653,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9050,1903665,1903669,48.86509704589844,-18.63812065124512,121.602325,6.437439,10.622238,2.2074285,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9051,1903670,1903674,48.86501693725586,-18.6372184753418,102.92865,4.7880163,10.910088,1.8586546,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9052,1903675,1903679,48.86494064331055,-18.63631629943848,84.75403,3.2366996,11.010384,1.6654786,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9053,1903680,1903684,48.8648567199707,-18.63541603088379,79.976074,0.64015555,9.61628,0.8899918,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9054,1903685,1903689,48.8647575378418,-18.6345157623291,106.15162,4.519956,17.381203,3.7099009,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9056,1903710,1903714,48.86431503295898,-18.63001251220703,170.10983,4.0695267,8.400757,3.234846,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9057,1903715,1903719,48.86422348022461,-18.629112243652344,178.12306,4.9263396,8.760315,2.973416,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9058,1903720,1903724,48.86412811279297,-18.628211975097656,199.5174,16.349812,14.723282,4.507645,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9061,1903735,1903739,48.86387252807617,-18.62550926208496,176.541,12.583364,17.304352,4.701202,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9062,1903740,1903744,48.8637809753418,-18.624608993530277,198.83449,8.095247,12.276184,5.803591,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9063,1903745,1903749,48.86368942260742,-18.623708724975582,228.86792,12.654726,12.20224,13.176983,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9065,1903755,1903759,48.86351013183594,-18.62190818786621,235.40533,29.95158,12.637985,21.5154,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9066,1903760,1903764,48.863426208496094,-18.621007919311523,227.12915,20.65775,9.044479,10.52455,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9067,1903765,1903769,48.86333847045898,-18.620100021362305,229.8439,20.56628,8.3142395,5.442355,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9068,1903770,1903774,48.86325454711914,-18.61920166015625,206.19537,7.7623444,6.82016,3.1910203,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9069,1903775,1903779,48.86317443847656,-18.61830139160156,182.48225,14.13733,12.419342,7.424998,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9070,1903780,1903784,48.86308288574219,-18.617401123046875,174.30193,22.325699,9.859024,5.9297757,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9072,1903790,1903794,48.862911224365234,-18.6156005859375,172.9152,4.6198306,5.889511,3.4107444,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9073,1903795,1903799,48.862823486328125,-18.61470031738281,169.59145,15.847803,13.230606,2.6746361,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9074,1903800,1903804,48.86273193359375,-18.613800048828125,168.95457,12.173712,10.175415,2.7498598,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9075,1903805,1903809,48.86264419555664,-18.61289978027344,167.31349,6.2653756,7.400406,2.6798167,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9076,1903810,1903814,48.862548828125,-18.61199951171875,174.75542,10.38744,8.12738,2.446483,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9077,1903815,1903819,48.86245727539063,-18.611099243164062,176.47154,7.555743,11.359268,2.9512925,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9078,1903820,1903824,48.86237716674805,-18.61019897460937,144.06937,4.3126698,15.760345,3.0254698,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9079,1903825,1903829,48.86228561401367,-18.60929679870605,133.02824,3.2829983,10.76786,2.8499744,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9080,1903830,1903834,48.86219787597656,-18.608396530151367,108.05203,3.6577716,7.599617,1.3943559,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9081,1903835,1903839,48.86211013793945,-18.60749626159668,106.56535,1.4187768,10.137672,1.0821096,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9082,1903840,1903844,48.86201858520508,-18.606595993041992,103.68562,3.1518016,11.668114,1.8687687,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9083,1903845,1903849,48.8619270324707,-18.605695724487305,101.56515,2.425896,15.85659,2.3685474,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9084,1903850,1903854,48.8618278503418,-18.604795455932617,111.43489,3.1344142,16.050293,2.620772,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9085,1903855,1903859,48.86173629760742,-18.60389518737793,115.67626,2.128262,13.872589,1.339962,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9086,1903860,1903864,48.86164093017578,-18.60299491882324,124.43505,3.5191028,6.032654,1.5066382,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9087,1903865,1903869,48.86153793334961,-18.602096557617188,147.20335,4.972465,8.021118,1.8621632,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9088,1903870,1903874,48.86143493652344,-18.6011962890625,163.4804,10.924555,17.843018,3.7597167,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9089,1903875,1903879,48.86133575439453,-18.600297927856445,181.2101,12.1955385,10.507706,3.146222,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9090,1903880,1903884,48.86124038696289,-18.59939765930176,182.27505,15.406957,12.412018,4.0259986,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9091,1903885,1903889,48.86112976074219,-18.598499298095703,222.89438,8.018907,8.926743,3.5600488,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9092,1903890,1903894,48.86103439331055,-18.597599029541016,231.1906,10.569988,9.708008,4.2031674,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9093,1903895,1903899,48.86094284057617,-18.596698760986328,217.50328,8.249394,12.591934,3.9256747,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9094,1903900,1903904,48.8608283996582,-18.595800399780277,267.7778,12.1037655,10.990784,4.298924,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9095,1903905,1903909,48.860721588134766,-18.59490203857422,285.06485,14.82211,11.046661,4.7152677,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9096,1903910,1903914,48.86061096191406,-18.59400177001953,312.96225,15.855175,9.000946,3.8155973,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9097,1903915,1903919,48.86051940917969,-18.59310340881348,292.4587,7.5017166,7.5091553,4.860751,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9098,1903920,1903924,48.86041259765625,-18.59220314025879,324.70215,8.828701,7.2180176,5.4467196,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9099,1903925,1903929,48.86032104492188,-18.5913028717041,302.99533,5.336514,5.782013,4.4496064,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9100,1904000,1904004,48.85878753662109,-18.57781410217285,295.6674,16.57026,8.225861,6.130119,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9101,1904005,1904009,48.858680725097656,-18.576913833618164,301.33542,14.191478,5.7198486,5.01991,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9102,1904010,1904014,48.85857772827149,-18.57601547241211,291.0994,13.52119,14.166199,7.954831,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9103,1904015,1904019,48.85847473144531,-18.575115203857425,303.8993,6.9017687,6.9573364,4.8080487,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9104,1904020,1904024,48.85835647583008,-18.57421875,335.4247,8.773462,9.919434,4.5237164,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9105,1904025,1904029,48.85826110839844,-18.573318481445312,285.85004,6.2458253,9.526794,4.274137,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9106,1904030,1904034,48.858154296875,-18.572420120239254,315.3341,8.167337,9.479065,6.123424,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9107,1904035,1904039,48.85805130004883,-18.57151985168457,334.41708,12.615431,10.803986,6.069019,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9108,1904040,1904044,48.85795211791992,-18.570619583129883,290.3246,5.091351,10.246674,4.661679,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9109,1904045,1904049,48.85783004760742,-18.56972312927246,335.08292,47.17608,21.849426,13.032921,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9110,1904050,1904054,48.85772705078125,-18.568822860717773,317.10965,62.10259,20.426086,20.711779,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9111,1904055,1904059,48.85763168334961,-18.56792449951172,286.11655,13.396099,10.365662,11.9317465,943,gt3r,processed_ATL08_20210223190628_09431014_004_01.h5
9112,1903087,1903091,48.87521362304688,-18.74224281311035,17.604712,1.1644975,10.215036,1.6685026,943,gt3l,processed_ATL08_20210223190628_09431014_004_01.h5
9114,1903137,1903141,48.87437438964844,-18.733232498168945,95.645065,5.608016,6.2662735,6.5828204,943,gt3l,processed_ATL08_20210223190628_09431014_004_01.h5
9115,1903162,1903166,48.87395858764648,-18.72872734069824,84.31887,9.418549,12.35186,5.298488,943,gt3l,processed_ATL08_20210223190628_09431014_004_01.h5
9116,1903202,1903206,48.87324142456055,-18.72152328491211,205.43987,25.43052,17.037811,12.996732,943,gt3l,processed_ATL08_20210223190628_09431014_004_01.h5
9117,1903267,1903271,48.8720588684082,-18.70981788635254,252.84177,21.108683,11.018677,14.483363,943,gt3l,processed_ATL08_20210223190628_09431014_004_01.h5
9118,1903307,1903311,48.87130355834961,-18.702617645263672,229.40903,29.249397,14.230286,17.715435,943,gt3l,processed_ATL08_20210223190628_09431014_004_01.h5
9120,1903392,1903396,48.869625091552734,-18.68732261657715,138.2593,12.910568,11.03569,6.8012466,943,gt3l,processed_ATL08_20210223190628_09431014_004_01.h5
9121,1903397,1903401,48.86952972412109,-18.686424255371094,123.40241,13.776434,7.052765,5.7444453,943,gt3l,processed_ATL08_20210223190628_09431014_004_01.h5
9122,1903402,1903406,48.86942672729492,-18.685523986816406,114.19816,22.786465,10.793465,5.7460756,943,gt3l,processed_ATL08_20210223190628_09431014_004_01.h5
9123,1903437,1903441,48.86872100830078,-18.67922782897949,60.999737,3.210823,12.014683,3.5373862,943,gt3l,processed_ATL08_20210223190628_09431014_004_01.h5
9124,1903447,1903451,48.86852264404297,-18.67742919921875,34.47878,0.84288156,11.686306,1.315135,943,gt3l,processed_ATL08_20210223190628_09431014_004_01.h5
9126,1903497,1903501,48.86749267578125,-18.66843605041504,12.663319,0.23176792,28.316465,0.70696634,943,gt3l,processed_ATL08_20210223190628_09431014_004_01.h5
9128,1903572,1903576,48.86591720581055,-18.65495109558105,230.81516,25.666332,8.255402,13.194076,943,gt3l,processed_ATL08_20210223190628_09431014_004_01.h5
9130,1903592,1903596,48.86552810668945,-18.651351928710938,215.04773,21.542278,11.626709,17.297503,943,gt3l,processed_ATL08_20210223190628_09431014_004_01.h5
9131,1903597,1903601,48.86542510986328,-18.65045166015625,237.53888,23.569338,9.516754,10.898643,943,gt3l,processed_ATL08_20210223190628_09431014_004_01.h5
9132,1903667,1903671,48.8641471862793,-18.637845993041992,82.33966,2.836693,12.012009,2.6737707,943,gt3l,processed_ATL08_20210223190628_09431014_004_01.h5
9133,1903672,1903676,48.86405563354492,-18.636945724487305,72.38069,5.5631814,5.885376,3.5156758,943,gt3l,processed_ATL08_20210223190628_09431014_004_01.h5
9134,1903677,1903681,48.86396408081055,-18.636045455932617,72.75366,10.929297,7.150322,4.5493116,943,gt3l,processed_ATL08_20210223190628_09431014_004_01.h5
9135,1903812,1903816,48.861549377441406,-18.61173248291016,216.60384,53.32293,15.70166,12.970927,943,gt3l,processed_ATL08_20210223190628_09431014_004_01.h5
9136,1903817,1903821,48.86146926879883,-18.61083030700684,184.21234,18.757828,10.345139,15.860885,943,gt3l,processed_ATL08_20210223190628_09431014_004_01.h5
9138,1903847,1903851,48.86097717285156,-18.60542297363281,95.35386,1.3101319,9.396454,1.8380111,943,gt3l,processed_ATL08_20210223190628_09431014_004_01.h5
9139,1903852,1903856,48.86088943481445,-18.604522705078125,96.49805,5.0585785,13.337059,6.0390315,943,gt3l,processed_ATL08_20210223190628_09431014_004_01.h5
9140,1903867,1903871,48.86062240600586,-18.60181999206543,129.08894,17.040869,15.640198,7.668467,943,gt3l,processed_ATL08_20210223190628_09431014_004_01.h5
9141,1903882,1903886,48.86034393310547,-18.599119186401367,178.36398,59.30678,17.20401,21.554804,943,gt3l,processed_ATL08_20210223190628_09431014_004_01.h5
9142,1903907,1903911,48.8598747253418,-18.59461784362793,278.7063,22.206224,18.514893,13.557373,943,gt3l,processed_ATL08_20210223190628_09431014_004_01.h5
9143,1904007,1904011,48.85802459716797,-18.57661437988281,265.0029,18.742495,11.186798,15.187118,943,gt3l,processed_ATL08_20210223190628_09431014_004_01.h5
9144,1904022,1904026,48.857723236083984,-18.573915481567383,288.28302,47.21256,31.502197,28.1621,943,gt3l,processed_ATL08_20210223190628_09431014_004_01.h5
9145,1901683,1901687,48.872066497802734,-18.99778938293457,19.729736,0.12593535,17.497046,0.2154098,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9148,1901824,1901828,48.86935806274414,-18.972414016723636,35.349495,1.0296043,14.800991,1.3081025,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9149,1901829,1901833,48.869258880615234,-18.971515655517575,44.21973,9.9421625,18.596348,3.5747428,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9151,1901839,1901843,48.86906433105469,-18.969715118408203,47.27119,0.45919007,8.752571,0.6117644,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9152,1901844,1901848,48.86895751953125,-18.96881675720215,50.368225,0.6401503,9.646992,0.9006566,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9155,1901864,1901868,48.868560791015625,-18.965219497680664,54.805756,3.6638865,25.38229,3.8910837,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9156,1901869,1901873,48.86846160888672,-18.964319229125977,53.041557,0.957805,16.36599,1.4109929,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9157,1901874,1901877,48.86835861206055,-18.96341896057129,42.5889,0.9066389,25.070549,1.1646304,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9158,1901949,1901953,48.86686706542969,-18.949926376342773,47.183376,4.2854156,11.159138,1.8390057,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9159,1901954,1901958,48.86676788330078,-18.94902801513672,46.94857,6.787804,17.891605,2.702632,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9162,1902089,1902093,48.864139556884766,-18.924734115600582,34.948307,0.8251008,7.9274635,1.1270037,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9163,1902094,1902098,48.864044189453125,-18.9238338470459,37.134678,3.2624133,7.7402153,0.9096287,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9164,1902099,1902103,48.863956451416016,-18.92293357849121,30.941017,1.2953435,8.999828,0.8742469,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9165,1902104,1902108,48.863861083984375,-18.922033309936523,46.817436,1.2813001,5.4407425,1.2654973,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9166,1902109,1902113,48.86376953125,-18.92113304138184,34.909172,0.7096155,8.920696,0.766229,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9167,1902114,1902118,48.86367034912109,-18.92023468017578,51.80885,2.6032517,6.82148,1.38571,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9168,1902119,1902123,48.86357498168945,-18.919334411621094,43.851887,2.0814972,7.466999,1.4376801,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9169,1902124,1902128,48.86348342895508,-18.918434143066406,46.673046,2.5311117,7.4937477,1.688154,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9170,1902129,1902133,48.863380432128906,-18.91753387451172,66.52821,1.018585,6.165634,1.1584531,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
